2000.008087,0.469879518
2000.0159,0.506024096
2000.023712,0.638554217
2000.031525,0.56626506
2000.039337,0.469879518
2000.04715,0.445783133
2000.054962,0.506024096
2000.062775,0.65060241
2000.070587,0.855421687
2000.0784,0.963855422
2000.086212,0.903614458
2000.094025,0.746987952
2000.101837,0.506024096
2000.10965,0.289156627
2000.117462,0.168674699
2000.125275,0.457831325
2000.133087,0.759036145
2000.1409,0.78313253
2000.148712,0.734939759
2000.156525,0.746987952
2000.164337,0.614457831
2000.17215,0.397590361
2000.179962,0.469879518
2000.187775,0.710843373
2000.195587,0.855421687
2000.2034,0.879518072
2000.211212,0.903614458
2000.219025,0.674698795
2000.226837,0.397590361
2000.23465,0.204819277
2000.242462,-0.048192771
2000.250275,0.048192771
2000.258087,0.56626506
2000.2659,1.13253012
2000.273712,1.493975904
2000.281525,1.373493976
2000.289337,0.807228916
2000.29715,-0.012048193
2000.304962,-0.385542169
2000.312775,-0.13253012
2000.320587,0.421686747
2000.3284,0.903614458
2000.336212,1.204819277
2000.344025,1.228915663
2000.351837,0.855421687
2000.35965,0.397590361
2000.367462,0.289156627
2000.375275,0.361445783
2000.383087,0.518072289
2000.3909,0.638554217
2000.398712,0.614457831
2000.406525,0.734939759
2000.414337,0.879518072
2000.42215,0.855421687
2000.429962,0.759036145
2000.437775,0.686746988
2000.445587,0.542168675
2000.4534,0.313253012
2000.461212,0.228915663
2000.469025,0.325301205
2000.476837,0.590361446
2000.48465,0.86746988
2000.492462,1
2000.500275,0.951807229
2000.508087,0.879518072
2000.5159,0.614457831
2000.523712,0.313253012
2000.531525,0.228915663
2000.539337,0.385542169
2000.54715,0.554216867
2000.554962,0.686746988
2000.562775,0.795180723
2000.570587,0.746987952
2000.5784,0.638554217
2000.586212,0.518072289
2000.594025,0.445783133
2000.601837,0.493975904
2000.60965,0.578313253
2000.617462,0.578313253
2000.625275,0.518072289
2000.633087,0.506024096
2000.6409,0.590361446
2000.648712,0.674698795
2000.656525,0.734939759
2000.664337,0.722891566
2000.67215,0.771084337
2000.679962,0.662650602
2000.687775,0.445783133
2000.695587,0.277108434
2000.7034,0.168674699
2000.711212,0.313253012
2000.719025,0.554216867
2000.726837,0.771084337
2000.73465,0.78313253
2000.742462,0.759036145
2000.750275,0.819277108
2000.758087,0.831325301
2000.7659,0.710843373
2000.773712,0.614457831
2000.781525,0.506024096
2000.789337,0.301204819
2000.79715,0.144578313
2000.804962,0.156626506
2000.812775,0.43373494
2000.820587,0.722891566
2000.8284,1.024096386
2000.836212,1.253012048
2000.844025,1.060240964
2000.851837,0.746987952
2000.85965,0.265060241
2000.867462,-0.144578313
2000.875275,-0.060240964
2000.883087,0.325301205
2000.8909,0.771084337
2000.898712,1.060240964
2000.906525,1.144578313
2000.914337,0.987951807
2000.92215,0.614457831
2000.929962,0.265060241
2000.937775,0.144578313
2000.945587,0.228915663
2000.9534,0.469879518
2000.961212,0.530120482
2000.969025,0.421686747
2000.976837,0.385542169
2000.98465,0.397590361
2000.992462,0.457831325
2001.000275,0.662650602
2001.008087,0.879518072
2001.0159,1.072289157
2001.023712,0.807228916
2001.031525,0.301204819
2001.039337,0.21686747
2001.04715,0.036144578
2001.054962,0.060240964
2001.062775,0.289156627
2001.070587,0.614457831
2001.0784,0.987951807
2001.086212,0.987951807
2001.094025,0.951807229
2001.101837,0.891566265
2001.10965,0.554216867
2001.117462,0.265060241
2001.125275,0.120481928
2001.133087,0.325301205
2001.1409,0.554216867
2001.148712,0.626506024
2001.156525,0.602409639
2001.164337,0.361445783
2001.17215,0.385542169
2001.179962,0.626506024
2001.187775,0.578313253
2001.195587,0.722891566
2001.2034,0.771084337
2001.211212,0.686746988
2001.219025,0.590361446
2001.226837,0.156626506
2001.23465,0.048192771
2001.242462,0.13253012
2001.250275,0.301204819
2001.258087,0.662650602
2001.2659,0.843373494
2001.273712,0.939759036
2001.281525,0.975903614
2001.289337,0.855421687
2001.29715,0.530120482
2001.304962,0.180722892
2001.312775,0.048192771
2001.320587,0
2001.3284,0.192771084
2001.336212,0.626506024
2001.344025,0.987951807
2001.351837,1.21686747
2001.35965,1.060240964
2001.367462,0.722891566
2001.375275,0.457831325
2001.383087,0.325301205
2001.3909,0.421686747
2001.398712,0.493975904
2001.406525,0.638554217
2001.414337,0.831325301
2001.42215,0.710843373
2001.429962,0.578313253
2001.437775,0.590361446
2001.445587,0.78313253
2001.4534,0.951807229
2001.461212,1.13253012
2001.469025,1.192771084
2001.476837,0.903614458
2001.48465,0.578313253
2001.492462,0.409638554
2001.500275,0.469879518
2001.508087,0.43373494
2001.5159,0.879518072
2001.523712,1.457831325
2001.531525,1.614457831
2001.539337,1.530120482
2001.54715,1.265060241
2001.554962,0.855421687
2001.562775,0.409638554
2001.570587,0.325301205
2001.5784,0.78313253
2001.586212,1.421686747
2001.594025,1.746987952
2001.601837,1.518072289
2001.60965,1.180722892
2001.617462,0.939759036
2001.625275,0.78313253
2001.633087,0.951807229
2001.6409,1.204819277
2001.648712,1.385542169
2001.656525,1.590361446
2001.664337,1.481927711
2001.67215,1.180722892
2001.679962,0.843373494
2001.687775,0.843373494
2001.695587,1.120481928
2001.7034,1.361445783
2001.711212,1.638554217
2001.719025,1.674698795
2001.726837,1.385542169
2001.73465,1.240963855
2001.742462,1.144578313
2001.750275,1.253012048
2001.758087,1.337349398
2001.7659,1.289156627
2001.773712,1.204819277
2001.781525,1.096385542
2001.789337,1.012048193
2001.79715,1.024096386
2001.804962,1.277108434
2001.812775,1.686746988
2001.820587,2
2001.8284,1.891566265
2001.836212,1.409638554
2001.844025,0.771084337
2001.851837,0.457831325
2001.85965,0.662650602
2001.867462,1.265060241
2001.875275,1.722891566
2001.883087,1.903614458
2001.8909,1.963855422
2001.898712,1.734939759
2001.906525,1.409638554
2001.914337,1.13253012
2001.92215,0.951807229
2001.929962,1.072289157
2001.937775,1.373493976
2001.945587,1.674698795
2001.9534,1.698795181
2001.961212,1.457831325
2001.969025,1.253012048
2001.976837,1.361445783
2001.98465,1.578313253
2001.992462,1.698795181
2002.000275,1.518072289
2002.008087,1.397590361
2002.0159,1.240963855
2002.023712,1.120481928
2002.031525,1.192771084
2002.039337,1.361445783
2002.04715,1.481927711
2002.054962,1.734939759
2002.062775,1.855421687
2002.070587,1.746987952
2002.0784,1.493975904
2002.086212,1.21686747
2002.094025,1.108433735
2002.101837,1.325301205
2002.10965,1.674698795
2002.117462,1.831325301
2002.125275,1.734939759
2002.133087,1.518072289
2002.1409,1.421686747
2002.148712,1.457831325
2002.156525,1.361445783
2002.164337,1.301204819
2002.17215,1.481927711
2002.179962,1.65060241
2002.187775,1.626506024
2002.195587,1.602409639
2002.2034,1.614457831
2002.211212,1.626506024
2002.219025,1.746987952
2002.226837,1.807228916
2002.23465,1.819277108
2002.242462,1.614457831
2002.250275,1.337349398
2002.258087,1.204819277
2002.2659,1.289156627
2002.273712,1.56626506
2002.281525,1.939759036
2002.289337,2.180722892
2002.29715,2.13253012
2002.304962,1.831325301
2002.312775,1.337349398
2002.320587,1.024096386
2002.3284,1.084337349
2002.336212,1.204819277
2002.344025,1.518072289
2002.351837,1.927710843
2002.35965,2.265060241
2002.367462,1.975903614
2002.375275,1.530120482
2002.383087,1.457831325
2002.3909,1.554216867
2002.398712,1.56626506
2002.406525,1.457831325
2002.414337,1.795180723
2002.42215,1.915662651
2002.429962,1.759036145
2002.437775,1.710843373
2002.445587,1.807228916
2002.4534,1.795180723
2002.461212,1.469879518
2002.469025,1.289156627
2002.476837,1.301204819
2002.48465,1.397590361
2002.492462,1.530120482
2002.500275,1.987951807
2002.508087,2.325301205
2002.5159,2.421686747
2002.523712,2.120481928
2002.531525,1.518072289
2002.539337,1.180722892
2002.54715,0.831325301
2002.554962,0.795180723
2002.562775,0.903614458
2002.570587,1.542168675
2002.5784,2.361445783
2002.586212,2.734939759
2002.594025,2.56626506
2002.601837,2.108433735
2002.60965,1.722891566
2002.617462,1.313253012
2002.625275,0.771084337
2002.633087,0.915662651
2002.6409,1.385542169
2002.648712,1.590361446
2002.656525,1.602409639
2002.664337,1.819277108
2002.67215,2.277108434
2002.679962,2.397590361
2002.687775,2.156626506
2002.695587,1.734939759
2002.7034,1.43373494
2002.711212,1.192771084
2002.719025,1.012048193
2002.726837,0.722891566
2002.73465,0.734939759
2002.742462,1.481927711
2002.750275,2.072289157
2002.758087,2.289156627
2002.7659,2.240963855
2002.773712,2.192771084
2002.781525,1.927710843
2002.789337,1.698795181
2002.79715,1.337349398
2002.804962,1.036144578
2002.812775,1.204819277
2002.820587,1.409638554
2002.8284,1.578313253
2002.836212,1.481927711
2002.844025,1.674698795
2002.851837,1.662650602
2002.85965,1.530120482
2002.867462,1.65060241
2002.875275,1.879518072
2002.883087,2.108433735
2002.8909,1.831325301
2002.898712,1.638554217
2002.906525,1.373493976
2002.914337,1.192771084
2002.92215,1.21686747
2002.929962,1.34939759
2002.937775,1.771084337
2002.945587,1.903614458
2002.9534,1.951807229
2002.961212,1.831325301
2002.969025,1.722891566
2002.976837,1.65060241
2002.98465,1.457831325
2002.992462,1.518072289
2003.000275,1.518072289
2003.008087,1.722891566
2003.0159,1.843373494
2003.023712,1.686746988
2003.031525,1.638554217
2003.039337,1.614457831
2003.04715,1.795180723
2003.054962,1.891566265
2003.062775,1.831325301
2003.070587,1.518072289
2003.0784,1.469879518
2003.086212,1.698795181
2003.094025,1.915662651
2003.101837,1.843373494
2003.10965,1.65060241
2003.117462,1.325301205
2003.125275,1.277108434
2003.133087,1.469879518
2003.1409,1.445783133
2003.148712,1.686746988
2003.156525,2.012048193
2003.164337,2.265060241
2003.17215,2.192771084
2003.179962,1.795180723
2003.187775,1.385542169
2003.195587,1.096385542
2003.2034,1.385542169
2003.211212,1.662650602
2003.219025,1.397590361
2003.226837,1.457831325
2003.23465,1.771084337
2003.242462,2.168674699
2003.250275,2.325301205
2003.258087,2.012048193
2003.2659,1.518072289
2003.273712,1.13253012
2003.281525,1.253012048
2003.289337,1.614457831
2003.29715,1.698795181
2003.304962,1.578313253
2003.312775,1.65060241
2003.320587,1.662650602
2003.3284,1.710843373
2003.336212,1.409638554
2003.344025,1
2003.351837,1.144578313
2003.35965,1.265060241
2003.367462,1.626506024
2003.375275,1.879518072
2003.383087,1.445783133
2003.3909,1.325301205
2003.398712,1.337349398
2003.406525,1.518072289
2003.414337,1.686746988
2003.42215,1.56626506
2003.429962,1.493975904
2003.437775,1.265060241
2003.445587,1.289156627
2003.4534,1.686746988
2003.461212,1.614457831
2003.469025,1.361445783
2003.476837,1.204819277
2003.48465,1.180722892
2003.492462,1.228915663
2003.500275,1.21686747
2003.508087,1.156626506
2003.5159,1.265060241
2003.523712,1.626506024
2003.531525,1.698795181
2003.539337,1.626506024
2003.54715,1.277108434
2003.554962,1.048192771
2003.562775,0.927710843
2003.570587,1.204819277
2003.5784,1.734939759
2003.586212,1.903614458
2003.594025,1.915662651
2003.601837,1.481927711
2003.60965,1.096385542
2003.617462,1.012048193
2003.625275,0.879518072
2003.633087,0.903614458
2003.6409,1.253012048
2003.648712,1.710843373
2003.656525,2.036144578
2003.664337,1.963855422
2003.67215,1.469879518
2003.679962,1.096385542
2003.687775,1.192771084
2003.695587,1.253012048
2003.7034,1.253012048
2003.711212,1.337349398
2003.719025,1.638554217
2003.726837,1.78313253
2003.73465,1.626506024
2003.742462,1.289156627
2003.750275,0.963855422
2003.758087,1.180722892
2003.7659,1.409638554
2003.773712,1.530120482
2003.781525,1.34939759
2003.789337,1.397590361
2003.79715,1.21686747
2003.804962,1.048192771
2003.812775,1.036144578
2003.820587,0.86746988
2003.8284,0.951807229
2003.836212,1.180722892
2003.844025,1.530120482
2003.851837,1.759036145
2003.85965,1.674698795
2003.867462,1.397590361
2003.875275,1.120481928
2003.883087,1.156626506
2003.8909,1.240963855
2003.898712,1.325301205
2003.906525,1.373493976
2003.914337,1.301204819
2003.92215,1.325301205
2003.929962,1.385542169
2003.937775,1.56626506
2003.945587,1.481927711
2003.9534,1.265060241
2003.961212,1.168674699
2003.969025,1.493975904
2003.976837,1.614457831
2003.98465,1.662650602
2003.992462,1.722891566
2004.000275,1.843373494
2004.008087,1.987951807
2004.0159,1.590361446
2004.023712,1.204819277
2004.031525,0.78313253
2004.039337,0.987951807
2004.04715,1.43373494
2004.054962,1.626506024
2004.062775,1.710843373
2004.070587,1.578313253
2004.0784,1.662650602
2004.086212,1.397590361
2004.094025,1.024096386
2004.101837,0.771084337
2004.10965,0.759036145
2004.117462,1.024096386
2004.125275,1.096385542
2004.133087,1.012048193
2004.1409,1.21686747
2004.148712,1.554216867
2004.156525,1.602409639
2004.164337,1.337349398
2004.17215,1.43373494
2004.179962,1.385542169
2004.187775,1.108433735
2004.195587,0.771084337
2004.2034,0.795180723
2004.211212,0.903614458
2004.219025,1.084337349
2004.226837,1.228915663
2004.23465,1.084337349
2004.242462,1.373493976
2004.250275,1.602409639
2004.258087,1.385542169
2004.2659,1.34939759
2004.273712,1.084337349
2004.281525,0.698795181
2004.289337,0.530120482
2004.29715,0.674698795
2004.304962,0.951807229
2004.312775,0.903614458
2004.320587,0.746987952
2004.3284,0.602409639
2004.336212,0
2004.344025,-0.036144578
2004.351837,0.602409639
2004.35965,1.048192771
2004.367462,1.168674699
2004.375275,0.903614458
2004.383087,0.34939759
2004.3909,0.024096386
2004.398712,0.204819277
2004.406525,0.385542169
2004.414337,0.43373494
2004.42215,0.337349398
2004.429962,0.421686747
2004.437775,0.518072289
2004.445587,0.43373494
2004.4534,0.192771084
2004.461212,0.024096386
2004.469025,0.253012048
2004.476837,0.445783133
2004.48465,0.506024096
2004.492462,0.156626506
2004.500275,-0.192771084
2004.508087,-0.457831325
2004.5159,-0.457831325
2004.523712,-0.156626506
2004.531525,-0.060240964
2004.539337,-0.036144578
2004.54715,0.024096386
2004.554962,-0.084337349
2004.562775,0.096385542
2004.570587,0.530120482
2004.5784,0.614457831
2004.586212,0.397590361
2004.594025,0.096385542
2004.601837,0
2004.60965,-0.313253012
2004.617462,-0.56626506
2004.625275,-0.34939759
2004.633087,0.060240964
2004.6409,0.289156627
2004.648712,0.253012048
2004.656525,-0.048192771
2004.664337,-0.409638554
2004.67215,-0.397590361
2004.679962,-0.361445783
2004.687775,-0.445783133
2004.695587,-0.289156627
2004.7034,-0.108433735
2004.711212,0
2004.719025,-0.325301205
2004.726837,-0.56626506
2004.73465,-0.397590361
2004.742462,-0.084337349
2004.750275,0.072289157
2004.758087,0.096385542
2004.7659,0.265060241
2004.773712,0.192771084
2004.781525,-0.072289157
2004.789337,-0.253012048
2004.79715,-0.084337349
2004.804962,0.168674699
2004.812775,0.385542169
2004.820587,0.481927711
2004.8284,0.373493976
2004.836212,0.325301205
2004.844025,0.21686747
2004.851837,-0.060240964
2004.85965,-0.060240964
2004.867462,0.289156627
2004.875275,0.192771084
2004.883087,-0.228915663
2004.8909,-0.144578313
2004.898712,-0.012048193
2004.906525,-0.084337349
2004.914337,-0.180722892
2004.92215,0
2004.929962,0.13253012
2004.937775,0.108433735
2004.945587,0.313253012
2004.9534,0.409638554
2004.961212,0.542168675
2004.969025,0.481927711
2004.976837,0.265060241
2004.98465,0.072289157
2004.992462,0.21686747
2005.000275,0.337349398
